id,veh_type,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
2031,car,527,587,60,2/3to1/3,1/6to0/6,2/3to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to0/6:,5,False,True
2643,car,527,643,116,8/3to9/3,12/3to12/4,8/3to9/3:9/3to10/3:10/3to11/3:11/3to12/3:12/3to12/4:,5,False,True
50,motorcycle,527,936,409,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
1178,car,528,691,163,7/9to7/10,0/12toleft12,7/9to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to1/10:1/10to0/10:0/10to0/11:0/11to0/12:0/12toleft12:,11,False,True
999,car,528,757,229,bottom11to11/0,15/15totop15,bottom11to11/0:11/0to11/1:11/1to11/2:11/2to11/3:11/3to11/4:11/4to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to11/10:11/10to11/11:11/11to11/12:11/12to11/13:11/13to11/14:11/14to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,21,False,True
2738,car,529,844,315,14/7to14/8,3/1to3/0,14/7to14/8:14/8to13/8:13/8to12/8:12/8to11/8:11/8to10/8:10/8to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to3/1:3/1to3/0:,20,False,True
196,car,529,1649,1120,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
2574,car,530,677,147,4/11to5/11,5/0to4/0,4/11to5/11:5/11to5/10:5/10to5/9:5/9to5/8:5/8to5/7:5/7to5/6:5/6to5/5:5/5to5/4:5/4to5/3:5/3to5/2:5/2to5/1:5/1to5/0:5/0to4/0:,13,False,True
680,car,530,680,150,9/12to10/12,9/3to9/2,9/12to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to9/3:9/3to9/2:,12,False,True
1922,car,530,600,70,7/1to6/1,3/1to3/0,7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to3/0:,5,False,True
1332,car,531,601,70,6/7to6/8,6/12to6/13,6/7to6/8:6/8to6/9:6/9to6/10:6/10to6/11:6/11to6/12:6/12to6/13:,6,False,True
869,car,531,1537,1006,5/3to6/3,13/15totop13,5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15totop13:,21,False,True
905,car,531,640,109,10/15to10/14,10/7to9/7,10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to9/7:,9,False,True
9,car,532,930,398,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
1875,car,532,725,193,15/3to15/2,9/2to9/1,15/3to15/2:15/2to14/2:14/2to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to9/1:,8,False,True
149,motorcycle,532,1652,1120,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
2206,car,532,843,311,2/15to3/15,14/3to15/3,2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to11/3:11/3to12/3:12/3to13/3:13/3to14/3:14/3to15/3:,25,False,True
3055,car,533,719,186,9/15to8/15,0/13to0/12,9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:,12,False,True
527,car,533,928,395,12/3to11/3,3/12to2/12,12/3to11/3:11/3to10/3:10/3to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to2/12:,19,False,True
626,car,534,771,237,7/4to8/4,10/4to10/5,7/4to8/4:8/4to9/4:9/4to10/4:10/4to10/5:,4,False,True
1259,motorcycle,534,664,130,9/7to8/7,8/15to9/15,9/7to8/7:8/7to8/8:8/8to8/9:8/9to8/10:8/10to8/11:8/11to8/12:8/12to8/13:8/13to8/14:8/14to8/15:8/15to9/15:,10,False,True
986,car,535,633,98,4/5to4/4,1/2to2/2,4/5to4/4:4/4to3/4:3/4to2/4:2/4to1/4:1/4to1/3:1/3to1/2:1/2to2/2:,7,False,True
1101,car,535,622,87,top5to5/15,3/11to4/11,top5to5/15:5/15to4/15:4/15to3/15:3/15to3/14:3/14to3/13:3/13to3/12:3/12to3/11:3/11to4/11:,8,False,True
357,motorcycle,535,970,435,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
397,motorcycle,535,972,437,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1471,car,536,739,203,10/13to10/12,1/8to1/7,10/13to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to3/12:3/12to2/12:2/12to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:,15,False,True
1850,car,537,733,196,3/9to3/10,14/9to14/8,3/9to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to10/9:10/9to11/9:11/9to12/9:12/9to13/9:13/9to14/9:14/9to14/8:,14,False,True
2660,motorcycle,537,708,171,9/15to8/15,5/7to5/6,9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to5/14:5/14to5/13:5/13to5/12:5/12to5/11:5/11to5/10:5/10to5/9:5/9to5/8:5/8to5/7:5/7to5/6:,13,False,True
1294,car,537,1750,1213,0/4to0/5,14/14to14/15,0/4to0/5:0/5to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to11/14:11/14to12/14:12/14to13/14:13/14to14/14:14/14to14/15:,25,False,True
1402,car,538,852,314,0/9to0/8,15/4toright4,0/9to0/8:0/8to1/8:1/8to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to14/4:14/4to15/4:15/4toright4:,21,False,True
1604,car,538,737,199,6/15to6/14,9/2to9/3,6/15to6/14:6/14to6/13:6/13to6/12:6/12to6/11:6/11to6/10:6/10to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to6/5:6/5to6/4:6/4to6/3:6/3to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to9/3:,17,False,True
430,car,539,627,88,12/8to11/8,14/10to15/10,12/8to11/8:11/8to11/9:11/9to11/10:11/10to12/10:12/10to13/10:13/10to14/10:14/10to15/10:,7,False,True
3256,car,539,640,101,bottom8to8/0,9/6to10/6,bottom8to8/0:8/0to8/1:8/1to8/2:8/2to8/3:8/3to8/4:8/4to8/5:8/5to8/6:8/6to9/6:9/6to10/6:,9,False,True
1576,motorcycle,539,1785,1246,5/5to5/6,10/12to10/13,5/5to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:,13,False,True
895,car,540,809,269,14/2to14/1,2/1to2/0,14/2to14/1:14/1to13/1:13/1to12/1:12/1to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to2/0:,14,False,True
251,car,541,913,372,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
3035,car,541,660,119,10/15to9/15,3/14to3/13,10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to3/14:3/14to3/13:,9,False,True
773,car,541,657,116,9/14to9/15,3/14to3/13,9/14to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to3/14:3/14to3/13:,9,False,True
606,car,541,624,83,2/7to2/6,1/2to1/1,2/7to2/6:2/6to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to1/1:,7,False,True
1386,car,542,835,293,12/1to12/2,0/1toleft1,12/1to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to2/2:2/2to1/2:1/2to0/2:0/2to0/1:0/1toleft1:,15,False,True
3063,car,542,1392,850,1/2to2/2,12/11to12/10,1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to11/11:11/11to12/11:12/11to12/10:,21,False,True
2979,car,543,1269,726,3/3to3/4,15/5to15/4,3/3to3/4:3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:7/4to8/4:8/4to9/4:9/4to10/4:10/4to10/5:10/5to11/5:11/5to12/5:12/5to13/5:13/5to14/5:14/5to15/5:15/5to15/4:,15,False,True
1005,car,543,604,61,10/10to10/11,10/13to9/13,10/10to10/11:10/11to10/12:10/12to10/13:10/13to9/13:,4,False,True
356,car,544,991,447,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
2620,car,544,725,181,6/11to6/10,0/6toleft6,6/11to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to1/10:1/10to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6toleft6:,12,False,True
1135,car,544,653,109,11/2to10/2,9/0tobottom9,11/2to10/2:10/2to10/1:10/1to10/0:10/0to9/0:9/0tobottom9:,5,False,True
3325,car,546,690,144,top0to0/15,7/12to8/12,top0to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to1/12:1/12to2/12:2/12to3/12:3/12to4/12:4/12to5/12:5/12to6/12:6/12to7/12:7/12to8/12:,12,False,True
2659,car,546,1554,1008,1/0to2/0,14/12to15/12,1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to11/12:11/12to12/12:12/12to13/12:13/12to14/12:14/12to15/12:,26,False,True
3268,car,546,974,428,0/1to1/1,10/10to9/10,0/1to1/1:1/1to2/1:2/1to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to7/1:7/1to8/1:8/1to9/1:9/1to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to9/10:,20,False,True
2661,car,546,644,98,11/3to10/3,13/6to14/6,11/3to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to11/6:11/6to12/6:12/6to13/6:13/6to14/6:,8,False,True
1672,car,547,718,171,12/4to11/4,10/3to10/2,12/4to11/4:11/4to10/4:10/4to10/3:10/3to10/2:,4,False,True
759,car,547,689,142,bottom4to4/0,6/9to6/10,bottom4to4/0:4/0to4/1:4/1to4/2:4/2to4/3:4/3to4/4:4/4to4/5:4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to5/9:5/9to6/9:6/9to6/10:,13,False,True
367,car,548,1009,461,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
2943,car,548,937,389,15/3to15/2,0/8toleft8,15/3to15/2:15/2to14/2:14/2to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to2/2:2/2to1/2:1/2to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8toleft8:,23,False,True
1193,motorcycle,548,1386,838,4/8to4/7,13/11to14/11,4/8to4/7:4/7to5/7:5/7to6/7:6/7to7/7:7/7to8/7:8/7to9/7:9/7to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to11/11:11/11to12/11:12/11to13/11:13/11to14/11:,15,False,True
1684,car,548,691,143,11/9to10/9,15/13toright13,11/9to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to11/13:11/13to12/13:12/13to13/13:13/13to14/13:14/13to15/13:15/13toright13:,11,False,True
3187,car,548,886,338,bottom11to11/0,2/14to2/15,bottom11to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to2/1:2/1to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to2/15:,25,False,True
3074,car,549,1290,741,5/10to5/11,15/13to15/14,5/10to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/12:10/12to10/13:10/13to11/13:11/13to12/13:12/13to13/13:13/13to14/13:14/13to15/13:15/13to15/14:,14,False,True
1191,car,549,678,129,9/5to9/6,3/7to4/7,9/5to9/6:9/6to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to3/6:3/6to3/7:3/7to4/7:,9,False,True
1261,car,550,736,186,13/0to12/0,11/13to12/13,13/0to12/0:12/0to11/0:11/0to11/1:11/1to11/2:11/2to11/3:11/3to11/4:11/4to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to11/10:11/10to11/11:11/11to11/12:11/12to11/13:11/13to12/13:,16,False,True
1156,car,550,697,147,3/7to3/6,1/15totop1,3/7to3/6:3/6to2/6:2/6to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:1/14to1/15:1/15totop1:,13,False,True
1090,car,550,794,244,2/2to1/2,7/14to8/14,2/2to1/2:1/2to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:,20,False,True
942,car,551,739,188,bottom11to11/0,2/0to1/0,bottom11to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:,11,False,True
1028,car,551,748,197,left8to0/8,8/12to8/13,left8to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to1/12:1/12to2/12:2/12to3/12:3/12to4/12:4/12to5/12:5/12to6/12:6/12to7/12:7/12to8/12:8/12to8/13:,14,False,True
1140,motorcycle,551,1252,701,6/10to6/11,13/14to14/14,6/10to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to11/14:11/14to12/14:12/14to13/14:13/14to14/14:,12,False,True
1042,car,551,616,65,6/1to7/1,8/0to8/1,6/1to7/1:7/1to7/0:7/0to8/0:8/0to8/1:,4,False,True
2745,car,551,755,204,0/8to0/9,9/14to10/14,0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:,16,False,True
2509,motorcycle,551,651,100,1/13to1/12,7/12to7/13,1/13to1/12:1/12to2/12:2/12to3/12:3/12to4/12:4/12to5/12:5/12to6/12:6/12to7/12:7/12to7/13:,8,False,True
3088,car,552,773,221,2/14to3/14,15/11toright11,2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to11/11:11/11to12/11:12/11to13/11:13/11to14/11:14/11to15/11:15/11toright11:,17,False,True
953,car,552,684,132,left3to0/3,6/1to7/1,left3to0/3:0/3to0/2:0/2to0/1:0/1to1/1:1/1to2/1:2/1to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to7/1:,10,False,True
2857,car,552,793,241,13/3to12/3,7/4to7/5,13/3to12/3:12/3to11/3:11/3to10/3:10/3to9/3:9/3to8/3:8/3to7/3:7/3to7/4:7/4to7/5:,8,False,True
1176,motorcycle,552,695,143,7/12to7/11,1/10to2/10,7/12to7/11:7/11to6/11:6/11to5/11:5/11to4/11:4/11to3/11:3/11to2/11:2/11to1/11:1/11to1/10:1/10to2/10:,9,False,True
204,car,553,927,374,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
2186,motorcycle,553,653,100,5/8to4/8,4/14to4/15,5/8to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to4/14:4/14to4/15:,8,False,True
964,car,553,718,165,5/6to6/6,11/0tobottom11,5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0tobottom11:,13,False,True
3089,car,553,702,149,left6to0/6,3/14to4/14,left6to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to1/14:1/14to2/14:2/14to3/14:3/14to4/14:,13,False,True
2773,car,553,694,141,4/12to4/11,5/2to5/1,4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:4/3to4/2:4/2to5/2:5/2to5/1:,12,False,True
1397,car,554,791,237,1/14to2/14,11/7to11/6,1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to11/7:11/7to11/6:,18,False,True
533,car,554,1438,884,5/10to5/9,15/11to15/12,5/10to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:9/9to10/9:10/9to10/10:10/10to10/11:10/11to11/11:11/11to12/11:12/11to13/11:13/11to14/11:14/11to15/11:15/11to15/12:,14,False,True
49,car,555,945,390,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
3220,car,555,672,117,3/12to4/12,6/7to7/7,3/12to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to5/7:5/7to6/7:6/7to7/7:,9,False,True
227,car,555,938,383,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
493,car,555,799,244,11/1to11/2,3/9to4/9,11/1to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to4/9:,17,False,True
764,car,556,1282,726,14/6to13/6,9/14to8/14,14/6to13/6:13/6to12/6:12/6to11/6:11/6to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to9/14:9/14to8/14:,14,False,True
3194,car,556,1397,841,15/9to14/9,0/0tobottom0,15/9to14/9:14/9to13/9:13/9to12/9:12/9to11/9:11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to5/9:5/9to4/9:4/9to3/9:3/9to2/9:2/9to1/9:1/9to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,25,False,True
3262,car,556,664,108,14/9to13/9,10/13to10/14,14/9to13/9:13/9to12/9:12/9to11/9:11/9to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:,9,False,True
1687,motorcycle,556,682,126,5/11to4/11,2/5to2/4,5/11to4/11:4/11to3/11:3/11to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:,10,False,True
2440,car,557,669,112,bottom15to15/0,11/4to11/5,bottom15to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to11/2:11/2to11/3:11/3to11/4:11/4to11/5:,10,False,True
