,edge_id,lane_id,lane_index,lane_length,lane_shape,lane_speed
7192,13/11to12/11,13/11to12/11_0,0,127.30,"1968.65,1688.25 1841.35,1688.25",13.90
7193,13/11to12/11,13/11to12/11_1,1,127.30,"1968.65,1684.95 1841.35,1684.95",13.90
7194,13/11to12/11,13/11to12/11_2,2,127.30,"1968.65,1681.65 1841.35,1681.65",13.90
7195,13/11to13/10,13/11to13/10_0,0,127.30,"1971.75,1668.65 1971.75,1541.35",13.90
7196,13/11to13/10,13/11to13/10_1,1,127.30,"1975.05,1668.65 1975.05,1541.35",13.90
7197,13/11to13/10,13/11to13/10_2,2,127.30,"1978.35,1668.65 1978.35,1541.35",13.90
7198,13/11to13/12,13/11to13/12_0,0,127.30,"1988.25,1691.35 1988.25,1818.65",13.90
7199,13/11to13/12,13/11to13/12_1,1,127.30,"1984.95,1691.35 1984.95,1818.65",13.90
7200,13/11to13/12,13/11to13/12_2,2,127.30,"1981.65,1691.35 1981.65,1818.65",13.90
7201,13/11to14/11,13/11to14/11_0,0,127.30,"1991.35,1671.75 2118.65,1671.75",13.90
7202,13/11to14/11,13/11to14/11_1,1,127.30,"1991.35,1675.05 2118.65,1675.05",13.90
7203,13/11to14/11,13/11to14/11_2,2,127.30,"1991.35,1678.35 2118.65,1678.35",13.90
7204,13/12to12/12,13/12to12/12_0,0,127.30,"1968.65,1838.25 1841.35,1838.25",13.90
7205,13/12to12/12,13/12to12/12_1,1,127.30,"1968.65,1834.95 1841.35,1834.95",13.90
7206,13/12to12/12,13/12to12/12_2,2,127.30,"1968.65,1831.65 1841.35,1831.65",13.90
7207,13/12to13/11,13/12to13/11_0,0,127.30,"1971.75,1818.65 1971.75,1691.35",13.90
7208,13/12to13/11,13/12to13/11_1,1,127.30,"1975.05,1818.65 1975.05,1691.35",13.90
7209,13/12to13/11,13/12to13/11_2,2,127.30,"1978.35,1818.65 1978.35,1691.35",13.90
7210,13/12to13/13,13/12to13/13_0,0,127.30,"1988.25,1841.35 1988.25,1968.65",13.90
7211,13/12to13/13,13/12to13/13_1,1,127.30,"1984.95,1841.35 1984.95,1968.65",13.90
7212,13/12to13/13,13/12to13/13_2,2,127.30,"1981.65,1841.35 1981.65,1968.65",13.90
7213,13/12to14/12,13/12to14/12_0,0,127.30,"1991.35,1821.75 2118.65,1821.75",13.90
7214,13/12to14/12,13/12to14/12_1,1,127.30,"1991.35,1825.05 2118.65,1825.05",13.90
7215,13/12to14/12,13/12to14/12_2,2,127.30,"1991.35,1828.35 2118.65,1828.35",13.90
7216,13/13to12/13,13/13to12/13_0,0,127.30,"1968.65,1988.25 1841.35,1988.25",13.90
7217,13/13to12/13,13/13to12/13_1,1,127.30,"1968.65,1984.95 1841.35,1984.95",13.90
7218,13/13to12/13,13/13to12/13_2,2,127.30,"1968.65,1981.65 1841.35,1981.65",13.90
7219,13/13to13/12,13/13to13/12_0,0,127.30,"1971.75,1968.65 1971.75,1841.35",13.90
7220,13/13to13/12,13/13to13/12_1,1,127.30,"1975.05,1968.65 1975.05,1841.35",13.90
7221,13/13to13/12,13/13to13/12_2,2,127.30,"1978.35,1968.65 1978.35,1841.35",13.90
7222,13/13to13/14,13/13to13/14_0,0,127.30,"1988.25,1991.35 1988.25,2118.65",13.90
7223,13/13to13/14,13/13to13/14_1,1,127.30,"1984.95,1991.35 1984.95,2118.65",13.90
7224,13/13to13/14,13/13to13/14_2,2,127.30,"1981.65,1991.35 1981.65,2118.65",13.90
7225,13/13to14/13,13/13to14/13_0,0,127.30,"1991.35,1971.75 2118.65,1971.75",13.90
7226,13/13to14/13,13/13to14/13_1,1,127.30,"1991.35,1975.05 2118.65,1975.05",13.90
7227,13/13to14/13,13/13to14/13_2,2,127.30,"1991.35,1978.35 2118.65,1978.35",13.90
7228,13/14to12/14,13/14to12/14_0,0,127.30,"1968.65,2138.25 1841.35,2138.25",13.90
7229,13/14to12/14,13/14to12/14_1,1,127.30,"1968.65,2134.95 1841.35,2134.95",13.90
7230,13/14to12/14,13/14to12/14_2,2,127.30,"1968.65,2131.65 1841.35,2131.65",13.90
7231,13/14to13/13,13/14to13/13_0,0,127.30,"1971.75,2118.65 1971.75,1991.35",13.90
7232,13/14to13/13,13/14to13/13_1,1,127.30,"1975.05,2118.65 1975.05,1991.35",13.90
7233,13/14to13/13,13/14to13/13_2,2,127.30,"1978.35,2118.65 1978.35,1991.35",13.90
7234,13/14to13/15,13/14to13/15_0,0,127.30,"1988.25,2141.35 1988.25,2268.65",13.90
7235,13/14to13/15,13/14to13/15_1,1,127.30,"1984.95,2141.35 1984.95,2268.65",13.90
7236,13/14to13/15,13/14to13/15_2,2,127.30,"1981.65,2141.35 1981.65,2268.65",13.90
7237,13/14to14/14,13/14to14/14_0,0,127.30,"1991.35,2121.75 2118.65,2121.75",13.90
7238,13/14to14/14,13/14to14/14_1,1,127.30,"1991.35,2125.05 2118.65,2125.05",13.90
7239,13/14to14/14,13/14to14/14_2,2,127.30,"1991.35,2128.35 2118.65,2128.35",13.90
7240,13/15to12/15,13/15to12/15_0,0,127.30,"1968.65,2288.25 1841.35,2288.25",13.90
7241,13/15to12/15,13/15to12/15_1,1,127.30,"1968.65,2284.95 1841.35,2284.95",13.90
7242,13/15to12/15,13/15to12/15_2,2,127.30,"1968.65,2281.65 1841.35,2281.65",13.90
7243,13/15to13/14,13/15to13/14_0,0,127.30,"1971.75,2268.65 1971.75,2141.35",13.90
7244,13/15to13/14,13/15to13/14_1,1,127.30,"1975.05,2268.65 1975.05,2141.35",13.90
7245,13/15to13/14,13/15to13/14_2,2,127.30,"1978.35,2268.65 1978.35,2141.35",13.90
7246,13/15to14/15,13/15to14/15_0,0,127.30,"1991.35,2271.75 2118.65,2271.75",13.90
7247,13/15to14/15,13/15to14/15_1,1,127.30,"1991.35,2275.05 2118.65,2275.05",13.90
7248,13/15to14/15,13/15to14/15_2,2,127.30,"1991.35,2278.35 2118.65,2278.35",13.90
7249,13/15totop13,13/15totop13_0,0,18.65,"1988.25,2291.35 1988.25,2310.00",13.90
7250,13/15totop13,13/15totop13_1,1,18.65,"1984.95,2291.35 1984.95,2310.00",13.90
7251,13/15totop13,13/15totop13_2,2,18.65,"1981.65,2291.35 1981.65,2310.00",13.90
7252,13/1to12/1,13/1to12/1_0,0,127.30,"1968.65,188.25 1841.35,188.25",13.90
7253,13/1to12/1,13/1to12/1_1,1,127.30,"1968.65,184.95 1841.35,184.95",13.90
7254,13/1to12/1,13/1to12/1_2,2,127.30,"1968.65,181.65 1841.35,181.65",13.90
7255,13/1to13/0,13/1to13/0_0,0,127.30,"1971.75,168.65 1971.75,41.35",13.90
7256,13/1to13/0,13/1to13/0_1,1,127.30,"1975.05,168.65 1975.05,41.35",13.90
7257,13/1to13/0,13/1to13/0_2,2,127.30,"1978.35,168.65 1978.35,41.35",13.90
7258,13/1to13/2,13/1to13/2_0,0,127.30,"1988.25,191.35 1988.25,318.65",13.90
7259,13/1to13/2,13/1to13/2_1,1,127.30,"1984.95,191.35 1984.95,318.65",13.90
7260,13/1to13/2,13/1to13/2_2,2,127.30,"1981.65,191.35 1981.65,318.65",13.90
7261,13/1to14/1,13/1to14/1_0,0,127.30,"1991.35,171.75 2118.65,171.75",13.90
7262,13/1to14/1,13/1to14/1_1,1,127.30,"1991.35,175.05 2118.65,175.05",13.90
7263,13/1to14/1,13/1to14/1_2,2,127.30,"1991.35,178.35 2118.65,178.35",13.90
7264,13/2to12/2,13/2to12/2_0,0,127.30,"1968.65,338.25 1841.35,338.25",13.90
7265,13/2to12/2,13/2to12/2_1,1,127.30,"1968.65,334.95 1841.35,334.95",13.90
7266,13/2to12/2,13/2to12/2_2,2,127.30,"1968.65,331.65 1841.35,331.65",13.90
7267,13/2to13/1,13/2to13/1_0,0,127.30,"1971.75,318.65 1971.75,191.35",13.90
7268,13/2to13/1,13/2to13/1_1,1,127.30,"1975.05,318.65 1975.05,191.35",13.90
7269,13/2to13/1,13/2to13/1_2,2,127.30,"1978.35,318.65 1978.35,191.35",13.90
7270,13/2to13/3,13/2to13/3_0,0,127.30,"1988.25,341.35 1988.25,468.65",13.90
7271,13/2to13/3,13/2to13/3_1,1,127.30,"1984.95,341.35 1984.95,468.65",13.90
7272,13/2to13/3,13/2to13/3_2,2,127.30,"1981.65,341.35 1981.65,468.65",13.90
7273,13/2to14/2,13/2to14/2_0,0,127.30,"1991.35,321.75 2118.65,321.75",13.90
7274,13/2to14/2,13/2to14/2_1,1,127.30,"1991.35,325.05 2118.65,325.05",13.90
7275,13/2to14/2,13/2to14/2_2,2,127.30,"1991.35,328.35 2118.65,328.35",13.90
7276,13/3to12/3,13/3to12/3_0,0,127.30,"1968.65,488.25 1841.35,488.25",13.90
7277,13/3to12/3,13/3to12/3_1,1,127.30,"1968.65,484.95 1841.35,484.95",13.90
7278,13/3to12/3,13/3to12/3_2,2,127.30,"1968.65,481.65 1841.35,481.65",13.90
7279,13/3to13/2,13/3to13/2_0,0,127.30,"1971.75,468.65 1971.75,341.35",13.90
7280,13/3to13/2,13/3to13/2_1,1,127.30,"1975.05,468.65 1975.05,341.35",13.90
7281,13/3to13/2,13/3to13/2_2,2,127.30,"1978.35,468.65 1978.35,341.35",13.90
7282,13/3to13/4,13/3to13/4_0,0,127.30,"1988.25,491.35 1988.25,618.65",13.90
7283,13/3to13/4,13/3to13/4_1,1,127.30,"1984.95,491.35 1984.95,618.65",13.90
7284,13/3to13/4,13/3to13/4_2,2,127.30,"1981.65,491.35 1981.65,618.65",13.90
7285,13/3to14/3,13/3to14/3_0,0,127.30,"1991.35,471.75 2118.65,471.75",13.90
7286,13/3to14/3,13/3to14/3_1,1,127.30,"1991.35,475.05 2118.65,475.05",13.90
7287,13/3to14/3,13/3to14/3_2,2,127.30,"1991.35,478.35 2118.65,478.35",13.90
7288,13/4to12/4,13/4to12/4_0,0,127.30,"1968.65,638.25 1841.35,638.25",13.90
7289,13/4to12/4,13/4to12/4_1,1,127.30,"1968.65,634.95 1841.35,634.95",13.90
7290,13/4to12/4,13/4to12/4_2,2,127.30,"1968.65,631.65 1841.35,631.65",13.90
7291,13/4to13/3,13/4to13/3_0,0,127.30,"1971.75,618.65 1971.75,491.35",13.90
7292,13/4to13/3,13/4to13/3_1,1,127.30,"1975.05,618.65 1975.05,491.35",13.90
7293,13/4to13/3,13/4to13/3_2,2,127.30,"1978.35,618.65 1978.35,491.35",13.90
7294,13/4to13/5,13/4to13/5_0,0,127.30,"1988.25,641.35 1988.25,768.65",13.90
7295,13/4to13/5,13/4to13/5_1,1,127.30,"1984.95,641.35 1984.95,768.65",13.90
7296,13/4to13/5,13/4to13/5_2,2,127.30,"1981.65,641.35 1981.65,768.65",13.90
7297,13/4to14/4,13/4to14/4_0,0,127.30,"1991.35,621.75 2118.65,621.75",13.90
7298,13/4to14/4,13/4to14/4_1,1,127.30,"1991.35,625.05 2118.65,625.05",13.90
7299,13/4to14/4,13/4to14/4_2,2,127.30,"1991.35,628.35 2118.65,628.35",13.90
7300,13/5to12/5,13/5to12/5_0,0,127.30,"1968.65,788.25 1841.35,788.25",13.90
7301,13/5to12/5,13/5to12/5_1,1,127.30,"1968.65,784.95 1841.35,784.95",13.90
7302,13/5to12/5,13/5to12/5_2,2,127.30,"1968.65,781.65 1841.35,781.65",13.90
7303,13/5to13/4,13/5to13/4_0,0,127.30,"1971.75,768.65 1971.75,641.35",13.90
7304,13/5to13/4,13/5to13/4_1,1,127.30,"1975.05,768.65 1975.05,641.35",13.90
7305,13/5to13/4,13/5to13/4_2,2,127.30,"1978.35,768.65 1978.35,641.35",13.90
7306,13/5to13/6,13/5to13/6_0,0,127.30,"1988.25,791.35 1988.25,918.65",13.90
7307,13/5to13/6,13/5to13/6_1,1,127.30,"1984.95,791.35 1984.95,918.65",13.90
7308,13/5to13/6,13/5to13/6_2,2,127.30,"1981.65,791.35 1981.65,918.65",13.90
7309,13/5to14/5,13/5to14/5_0,0,127.30,"1991.35,771.75 2118.65,771.75",13.90
7310,13/5to14/5,13/5to14/5_1,1,127.30,"1991.35,775.05 2118.65,775.05",13.90
7311,13/5to14/5,13/5to14/5_2,2,127.30,"1991.35,778.35 2118.65,778.35",13.90
7312,13/6to12/6,13/6to12/6_0,0,127.30,"1968.65,938.25 1841.35,938.25",13.90
7313,13/6to12/6,13/6to12/6_1,1,127.30,"1968.65,934.95 1841.35,934.95",13.90
7314,13/6to12/6,13/6to12/6_2,2,127.30,"1968.65,931.65 1841.35,931.65",13.90
7315,13/6to13/5,13/6to13/5_0,0,127.30,"1971.75,918.65 1971.75,791.35",13.90
7316,13/6to13/5,13/6to13/5_1,1,127.30,"1975.05,918.65 1975.05,791.35",13.90
7317,13/6to13/5,13/6to13/5_2,2,127.30,"1978.35,918.65 1978.35,791.35",13.90
7318,13/6to13/7,13/6to13/7_0,0,127.30,"1988.25,941.35 1988.25,1068.65",13.90
7319,13/6to13/7,13/6to13/7_1,1,127.30,"1984.95,941.35 1984.95,1068.65",13.90
7320,13/6to13/7,13/6to13/7_2,2,127.30,"1981.65,941.35 1981.65,1068.65",13.90
7321,13/6to14/6,13/6to14/6_0,0,127.30,"1991.35,921.75 2118.65,921.75",13.90
7322,13/6to14/6,13/6to14/6_1,1,127.30,"1991.35,925.05 2118.65,925.05",13.90
7323,13/6to14/6,13/6to14/6_2,2,127.30,"1991.35,928.35 2118.65,928.35",13.90
7324,13/7to12/7,13/7to12/7_0,0,127.30,"1968.65,1088.25 1841.35,1088.25",13.90
7325,13/7to12/7,13/7to12/7_1,1,127.30,"1968.65,1084.95 1841.35,1084.95",13.90
7326,13/7to12/7,13/7to12/7_2,2,127.30,"1968.65,1081.65 1841.35,1081.65",13.90
7327,13/7to13/6,13/7to13/6_0,0,127.30,"1971.75,1068.65 1971.75,941.35",13.90
7328,13/7to13/6,13/7to13/6_1,1,127.30,"1975.05,1068.65 1975.05,941.35",13.90
7329,13/7to13/6,13/7to13/6_2,2,127.30,"1978.35,1068.65 1978.35,941.35",13.90
7330,13/7to13/8,13/7to13/8_0,0,127.30,"1988.25,1091.35 1988.25,1218.65",13.90
7331,13/7to13/8,13/7to13/8_1,1,127.30,"1984.95,1091.35 1984.95,1218.65",13.90
7332,13/7to13/8,13/7to13/8_2,2,127.30,"1981.65,1091.35 1981.65,1218.65",13.90
7333,13/7to14/7,13/7to14/7_0,0,127.30,"1991.35,1071.75 2118.65,1071.75",13.90
7334,13/7to14/7,13/7to14/7_1,1,127.30,"1991.35,1075.05 2118.65,1075.05",13.90
7335,13/7to14/7,13/7to14/7_2,2,127.30,"1991.35,1078.35 2118.65,1078.35",13.90
7336,13/8to12/8,13/8to12/8_0,0,127.30,"1968.65,1238.25 1841.35,1238.25",13.90
7337,13/8to12/8,13/8to12/8_1,1,127.30,"1968.65,1234.95 1841.35,1234.95",13.90
7338,13/8to12/8,13/8to12/8_2,2,127.30,"1968.65,1231.65 1841.35,1231.65",13.90
7339,13/8to13/7,13/8to13/7_0,0,127.30,"1971.75,1218.65 1971.75,1091.35",13.90
7340,13/8to13/7,13/8to13/7_1,1,127.30,"1975.05,1218.65 1975.05,1091.35",13.90
7341,13/8to13/7,13/8to13/7_2,2,127.30,"1978.35,1218.65 1978.35,1091.35",13.90
7342,13/8to13/9,13/8to13/9_0,0,127.30,"1988.25,1241.35 1988.25,1368.65",13.90
7343,13/8to13/9,13/8to13/9_1,1,127.30,"1984.95,1241.35 1984.95,1368.65",13.90
7344,13/8to13/9,13/8to13/9_2,2,127.30,"1981.65,1241.35 1981.65,1368.65",13.90
7345,13/8to14/8,13/8to14/8_0,0,127.30,"1991.35,1221.75 2118.65,1221.75",13.90
7346,13/8to14/8,13/8to14/8_1,1,127.30,"1991.35,1225.05 2118.65,1225.05",13.90
7347,13/8to14/8,13/8to14/8_2,2,127.30,"1991.35,1228.35 2118.65,1228.35",13.90
7348,13/9to12/9,13/9to12/9_0,0,127.30,"1968.65,1388.25 1841.35,1388.25",13.90
7349,13/9to12/9,13/9to12/9_1,1,127.30,"1968.65,1384.95 1841.35,1384.95",13.90
7350,13/9to12/9,13/9to12/9_2,2,127.30,"1968.65,1381.65 1841.35,1381.65",13.90
7351,13/9to13/10,13/9to13/10_0,0,127.30,"1988.25,1391.35 1988.25,1518.65",13.90
7352,13/9to13/10,13/9to13/10_1,1,127.30,"1984.95,1391.35 1984.95,1518.65",13.90
7353,13/9to13/10,13/9to13/10_2,2,127.30,"1981.65,1391.35 1981.65,1518.65",13.90
7354,13/9to13/8,13/9to13/8_0,0,127.30,"1971.75,1368.65 1971.75,1241.35",13.90
7355,13/9to13/8,13/9to13/8_1,1,127.30,"1975.05,1368.65 1975.05,1241.35",13.90
7356,13/9to13/8,13/9to13/8_2,2,127.30,"1978.35,1368.65 1978.35,1241.35",13.90
7357,13/9to14/9,13/9to14/9_0,0,127.30,"1991.35,1371.75 2118.65,1371.75",13.90
7358,13/9to14/9,13/9to14/9_1,1,127.30,"1991.35,1375.05 2118.65,1375.05",13.90
7359,13/9to14/9,13/9to14/9_2,2,127.30,"1991.35,1378.35 2118.65,1378.35",13.90
7360,14/0to13/0,14/0to13/0_0,0,127.30,"2118.65,38.25 1991.35,38.25",13.90
7361,14/0to13/0,14/0to13/0_1,1,127.30,"2118.65,34.95 1991.35,34.95",13.90
7362,14/0to13/0,14/0to13/0_2,2,127.30,"2118.65,31.65 1991.35,31.65",13.90
7363,14/0to14/1,14/0to14/1_0,0,127.30,"2138.25,41.35 2138.25,168.65",13.90
7364,14/0to14/1,14/0to14/1_1,1,127.30,"2134.95,41.35 2134.95,168.65",13.90
7365,14/0to14/1,14/0to14/1_2,2,127.30,"2131.65,41.35 2131.65,168.65",13.90
7366,14/0to15/0,14/0to15/0_0,0,127.30,"2141.35,21.75 2268.65,21.75",13.90
7367,14/0to15/0,14/0to15/0_1,1,127.30,"2141.35,25.05 2268.65,25.05",13.90
7368,14/0to15/0,14/0to15/0_2,2,127.30,"2141.35,28.35 2268.65,28.35",13.90
7369,14/0tobottom14,14/0tobottom14_0,0,18.65,"2121.75,18.65 2121.75,0.00",13.90
7370,14/0tobottom14,14/0tobottom14_1,1,18.65,"2125.05,18.65 2125.05,0.00",13.90
7371,14/0tobottom14,14/0tobottom14_2,2,18.65,"2128.35,18.65 2128.35,0.00",13.90
7372,14/10to13/10,14/10to13/10_0,0,127.30,"2118.65,1538.25 1991.35,1538.25",13.90
7373,14/10to13/10,14/10to13/10_1,1,127.30,"2118.65,1534.95 1991.35,1534.95",13.90
7374,14/10to13/10,14/10to13/10_2,2,127.30,"2118.65,1531.65 1991.35,1531.65",13.90
7375,14/10to14/11,14/10to14/11_0,0,127.30,"2138.25,1541.35 2138.25,1668.65",13.90
7376,14/10to14/11,14/10to14/11_1,1,127.30,"2134.95,1541.35 2134.95,1668.65",13.90
7377,14/10to14/11,14/10to14/11_2,2,127.30,"2131.65,1541.35 2131.65,1668.65",13.90
7378,14/10to14/9,14/10to14/9_0,0,127.30,"2121.75,1518.65 2121.75,1391.35",13.90
7379,14/10to14/9,14/10to14/9_1,1,127.30,"2125.05,1518.65 2125.05,1391.35",13.90
7380,14/10to14/9,14/10to14/9_2,2,127.30,"2128.35,1518.65 2128.35,1391.35",13.90
7381,14/10to15/10,14/10to15/10_0,0,127.30,"2141.35,1521.75 2268.65,1521.75",13.90
7382,14/10to15/10,14/10to15/10_1,1,127.30,"2141.35,1525.05 2268.65,1525.05",13.90
7383,14/10to15/10,14/10to15/10_2,2,127.30,"2141.35,1528.35 2268.65,1528.35",13.90
7384,14/11to13/11,14/11to13/11_0,0,127.30,"2118.65,1688.25 1991.35,1688.25",13.90
7385,14/11to13/11,14/11to13/11_1,1,127.30,"2118.65,1684.95 1991.35,1684.95",13.90
7386,14/11to13/11,14/11to13/11_2,2,127.30,"2118.65,1681.65 1991.35,1681.65",13.90
7387,14/11to14/10,14/11to14/10_0,0,127.30,"2121.75,1668.65 2121.75,1541.35",13.90
7388,14/11to14/10,14/11to14/10_1,1,127.30,"2125.05,1668.65 2125.05,1541.35",13.90
7389,14/11to14/10,14/11to14/10_2,2,127.30,"2128.35,1668.65 2128.35,1541.35",13.90
7390,14/11to14/12,14/11to14/12_0,0,127.30,"2138.25,1691.35 2138.25,1818.65",13.90
7391,14/11to14/12,14/11to14/12_1,1,127.30,"2134.95,1691.35 2134.95,1818.65",13.90
7392,14/11to14/12,14/11to14/12_2,2,127.30,"2131.65,1691.35 2131.65,1818.65",13.90
7393,14/11to15/11,14/11to15/11_0,0,127.30,"2141.35,1671.75 2268.65,1671.75",13.90
7394,14/11to15/11,14/11to15/11_1,1,127.30,"2141.35,1675.05 2268.65,1675.05",13.90
7395,14/11to15/11,14/11to15/11_2,2,127.30,"2141.35,1678.35 2268.65,1678.35",13.90
7396,14/12to13/12,14/12to13/12_0,0,127.30,"2118.65,1838.25 1991.35,1838.25",13.90
7397,14/12to13/12,14/12to13/12_1,1,127.30,"2118.65,1834.95 1991.35,1834.95",13.90
7398,14/12to13/12,14/12to13/12_2,2,127.30,"2118.65,1831.65 1991.35,1831.65",13.90
7399,14/12to14/11,14/12to14/11_0,0,127.30,"2121.75,1818.65 2121.75,1691.35",13.90
7400,14/12to14/11,14/12to14/11_1,1,127.30,"2125.05,1818.65 2125.05,1691.35",13.90
7401,14/12to14/11,14/12to14/11_2,2,127.30,"2128.35,1818.65 2128.35,1691.35",13.90
7402,14/12to14/13,14/12to14/13_0,0,127.30,"2138.25,1841.35 2138.25,1968.65",13.90
7403,14/12to14/13,14/12to14/13_1,1,127.30,"2134.95,1841.35 2134.95,1968.65",13.90
7404,14/12to14/13,14/12to14/13_2,2,127.30,"2131.65,1841.35 2131.65,1968.65",13.90
7405,14/12to15/12,14/12to15/12_0,0,127.30,"2141.35,1821.75 2268.65,1821.75",13.90
7406,14/12to15/12,14/12to15/12_1,1,127.30,"2141.35,1825.05 2268.65,1825.05",13.90
7407,14/12to15/12,14/12to15/12_2,2,127.30,"2141.35,1828.35 2268.65,1828.35",13.90
7408,14/13to13/13,14/13to13/13_0,0,127.30,"2118.65,1988.25 1991.35,1988.25",13.90
7409,14/13to13/13,14/13to13/13_1,1,127.30,"2118.65,1984.95 1991.35,1984.95",13.90
7410,14/13to13/13,14/13to13/13_2,2,127.30,"2118.65,1981.65 1991.35,1981.65",13.90
7411,14/13to14/12,14/13to14/12_0,0,127.30,"2121.75,1968.65 2121.75,1841.35",13.90
7412,14/13to14/12,14/13to14/12_1,1,127.30,"2125.05,1968.65 2125.05,1841.35",13.90
7413,14/13to14/12,14/13to14/12_2,2,127.30,"2128.35,1968.65 2128.35,1841.35",13.90
7414,14/13to14/14,14/13to14/14_0,0,127.30,"2138.25,1991.35 2138.25,2118.65",13.90
7415,14/13to14/14,14/13to14/14_1,1,127.30,"2134.95,1991.35 2134.95,2118.65",13.90
7416,14/13to14/14,14/13to14/14_2,2,127.30,"2131.65,1991.35 2131.65,2118.65",13.90
7417,14/13to15/13,14/13to15/13_0,0,127.30,"2141.35,1971.75 2268.65,1971.75",13.90
7418,14/13to15/13,14/13to15/13_1,1,127.30,"2141.35,1975.05 2268.65,1975.05",13.90
7419,14/13to15/13,14/13to15/13_2,2,127.30,"2141.35,1978.35 2268.65,1978.35",13.90
7420,14/14to13/14,14/14to13/14_0,0,127.30,"2118.65,2138.25 1991.35,2138.25",13.90
7421,14/14to13/14,14/14to13/14_1,1,127.30,"2118.65,2134.95 1991.35,2134.95",13.90
7422,14/14to13/14,14/14to13/14_2,2,127.30,"2118.65,2131.65 1991.35,2131.65",13.90
7423,14/14to14/13,14/14to14/13_0,0,127.30,"2121.75,2118.65 2121.75,1991.35",13.90
7424,14/14to14/13,14/14to14/13_1,1,127.30,"2125.05,2118.65 2125.05,1991.35",13.90
7425,14/14to14/13,14/14to14/13_2,2,127.30,"2128.35,2118.65 2128.35,1991.35",13.90
7426,14/14to14/15,14/14to14/15_0,0,127.30,"2138.25,2141.35 2138.25,2268.65",13.90
7427,14/14to14/15,14/14to14/15_1,1,127.30,"2134.95,2141.35 2134.95,2268.65",13.90
7428,14/14to14/15,14/14to14/15_2,2,127.30,"2131.65,2141.35 2131.65,2268.65",13.90
7429,14/14to15/14,14/14to15/14_0,0,127.30,"2141.35,2121.75 2268.65,2121.75",13.90
7430,14/14to15/14,14/14to15/14_1,1,127.30,"2141.35,2125.05 2268.65,2125.05",13.90
7431,14/14to15/14,14/14to15/14_2,2,127.30,"2141.35,2128.35 2268.65,2128.35",13.90
7432,14/15to13/15,14/15to13/15_0,0,127.30,"2118.65,2288.25 1991.35,2288.25",13.90
7433,14/15to13/15,14/15to13/15_1,1,127.30,"2118.65,2284.95 1991.35,2284.95",13.90
7434,14/15to13/15,14/15to13/15_2,2,127.30,"2118.65,2281.65 1991.35,2281.65",13.90
7435,14/15to14/14,14/15to14/14_0,0,127.30,"2121.75,2268.65 2121.75,2141.35",13.90
7436,14/15to14/14,14/15to14/14_1,1,127.30,"2125.05,2268.65 2125.05,2141.35",13.90
7437,14/15to14/14,14/15to14/14_2,2,127.30,"2128.35,2268.65 2128.35,2141.35",13.90
7438,14/15to15/15,14/15to15/15_0,0,127.30,"2141.35,2271.75 2268.65,2271.75",13.90
7439,14/15to15/15,14/15to15/15_1,1,127.30,"2141.35,2275.05 2268.65,2275.05",13.90
7440,14/15to15/15,14/15to15/15_2,2,127.30,"2141.35,2278.35 2268.65,2278.35",13.90
7441,14/15totop14,14/15totop14_0,0,18.65,"2138.25,2291.35 2138.25,2310.00",13.90
7442,14/15totop14,14/15totop14_1,1,18.65,"2134.95,2291.35 2134.95,2310.00",13.90
7443,14/15totop14,14/15totop14_2,2,18.65,"2131.65,2291.35 2131.65,2310.00",13.90
7444,14/1to13/1,14/1to13/1_0,0,127.30,"2118.65,188.25 1991.35,188.25",13.90
7445,14/1to13/1,14/1to13/1_1,1,127.30,"2118.65,184.95 1991.35,184.95",13.90
7446,14/1to13/1,14/1to13/1_2,2,127.30,"2118.65,181.65 1991.35,181.65",13.90
7447,14/1to14/0,14/1to14/0_0,0,127.30,"2121.75,168.65 2121.75,41.35",13.90
7448,14/1to14/0,14/1to14/0_1,1,127.30,"2125.05,168.65 2125.05,41.35",13.90
7449,14/1to14/0,14/1to14/0_2,2,127.30,"2128.35,168.65 2128.35,41.35",13.90
7450,14/1to14/2,14/1to14/2_0,0,127.30,"2138.25,191.35 2138.25,318.65",13.90
7451,14/1to14/2,14/1to14/2_1,1,127.30,"2134.95,191.35 2134.95,318.65",13.90
7452,14/1to14/2,14/1to14/2_2,2,127.30,"2131.65,191.35 2131.65,318.65",13.90
7453,14/1to15/1,14/1to15/1_0,0,127.30,"2141.35,171.75 2268.65,171.75",13.90
7454,14/1to15/1,14/1to15/1_1,1,127.30,"2141.35,175.05 2268.65,175.05",13.90
7455,14/1to15/1,14/1to15/1_2,2,127.30,"2141.35,178.35 2268.65,178.35",13.90
7456,14/2to13/2,14/2to13/2_0,0,127.30,"2118.65,338.25 1991.35,338.25",13.90
7457,14/2to13/2,14/2to13/2_1,1,127.30,"2118.65,334.95 1991.35,334.95",13.90
7458,14/2to13/2,14/2to13/2_2,2,127.30,"2118.65,331.65 1991.35,331.65",13.90
7459,14/2to14/1,14/2to14/1_0,0,127.30,"2121.75,318.65 2121.75,191.35",13.90
7460,14/2to14/1,14/2to14/1_1,1,127.30,"2125.05,318.65 2125.05,191.35",13.90
7461,14/2to14/1,14/2to14/1_2,2,127.30,"2128.35,318.65 2128.35,191.35",13.90
7462,14/2to14/3,14/2to14/3_0,0,127.30,"2138.25,341.35 2138.25,468.65",13.90
7463,14/2to14/3,14/2to14/3_1,1,127.30,"2134.95,341.35 2134.95,468.65",13.90
