,edge_id,lane_id,lane_index,lane_length,lane_shape,lane_speed
682,:13/7_20,:13/7_20_0,0,13.50,"1980.05,1084.18 1981.60,1081.60 1985.66,1079.16 1991.35,1078.35",13.90
683,:13/7_23,:13/7_23_0,0,2.41,"1980.00,1070.30 1979.17,1069.89 1978.35,1068.65",13.90
684,:13/7_22,:13/7_22_0,0,13.50,"1979.95,1075.82 1978.40,1078.40 1974.34,1080.84 1968.65,1081.65",13.90
685,12/5to13/5,12/5to13/5_2,2,127.30,"1841.35,778.35 1968.65,778.35",13.90
686,right4to15/4,right4to15/4_2,2,18.65,"2310.00,631.65 2291.35,631.65",13.90
687,1/4to1/5,1/4to1/5_2,2,127.30,"181.65,641.35 181.65,768.65",13.90
688,14/12to14/11,14/12to14/11_2,2,127.30,"2128.35,1818.65 2128.35,1691.35",13.90
689,1/4to1/3,1/4to1/3_2,2,127.30,"178.35,618.65 178.35,491.35",13.90
690,14/12to14/13,14/12to14/13_2,2,127.30,"2131.65,1841.35 2131.65,1968.65",13.90
691,:15/2_21,:15/2_21_0,0,2.41,"2280.00,339.70 2280.83,340.11 2281.65,341.35",13.90
692,right1to15/1,right1to15/1_2,2,18.65,"2310.00,181.65 2291.35,181.65",13.90
693,10/0to9/0,10/0to9/0_2,2,127.30,"1518.65,31.65 1391.35,31.65",13.90
694,:14/3_20,:14/3_20_0,0,13.50,"2130.05,484.18 2131.60,481.60 2135.66,479.16 2141.35,478.35",13.90
695,:14/3_21,:14/3_21_0,0,2.41,"2130.00,489.70 2130.83,490.11 2131.65,491.35",13.90
696,:14/3_22,:14/3_22_0,0,13.50,"2129.95,475.82 2128.40,478.40 2124.34,480.84 2118.65,481.65",13.90
697,:14/3_23,:14/3_23_0,0,2.41,"2130.00,470.30 2129.17,469.89 2128.35,468.65",13.90
698,:1/11_17,:1/11_17_0,0,22.70,"168.65,1675.05 175.39,1675.05 180.00,1675.05 184.61,1675.05 191.35,1675.05",13.90
699,:2/12_23,:2/12_23_0,0,2.41,"330.00,1820.30 329.18,1819.89 328.35,1818.65",13.90
700,:2/12_22,:2/12_22_0,0,13.50,"329.95,1825.82 328.40,1828.40 324.34,1830.84 318.65,1831.65",13.90
701,:2/12_21,:2/12_21_0,0,2.41,"330.00,1839.70 330.82,1840.11 331.65,1841.35",13.90
702,:2/12_20,:2/12_20_0,0,13.50,"330.05,1834.18 331.60,1831.60 335.66,1829.16 341.35,1828.35",13.90
703,7/3to8/3,7/3to8/3_2,2,127.30,"1091.35,478.35 1218.65,478.35",13.90
704,12/9to12/10,12/9to12/10_2,2,127.30,"1831.65,1391.35 1831.65,1518.65",13.90
705,:7/13_8,:7/13_8_0,0,20.97,"1091.35,1981.65 1085.66,1980.84 1081.60,1978.40 1079.16,1974.34 1078.35,1968.65",13.90
706,:7/13_9,:7/13_9_0,0,4.82,"1091.35,1981.65 1090.11,1980.83 1089.70,1980.00 1090.11,1979.17 1091.35,1978.35",13.90
707,:7/13_6,:7/13_6_0,0,5.00,"1091.35,1988.25 1089.99,1988.44 1089.03,1989.03 1088.44,1989.99 1088.25,1991.35",13.90
708,:7/13_7,:7/13_7_0,0,22.70,"1091.35,1984.95 1084.61,1984.95 1080.00,1984.95 1075.39,1984.95 1068.65,1984.95",13.90
709,:7/13_4,:7/13_4_0,0,7.47,"1078.35,1991.35 1079.16,1985.66 1080.05,1984.18",13.90
710,:7/13_5,:7/13_5_0,0,2.41,"1078.35,1991.35 1079.18,1990.11 1080.00,1989.70",13.90
711,:7/13_0,:7/13_0_0,0,5.00,"1071.75,1991.35 1071.56,1989.99 1070.97,1989.03 1070.01,1988.44 1068.65,1988.25",13.90
712,:7/13_1,:7/13_1_2,2,22.70,"1078.35,1991.35 1078.35,1984.61 1078.35,1980.00 1078.35,1975.39 1078.35,1968.65",13.90
713,:6/6_4,:6/6_4_0,0,7.47,"928.35,941.35 929.16,935.66 930.05,934.18",13.90
714,:6/6_5,:6/6_5_0,0,2.41,"928.35,941.35 929.17,940.11 930.00,939.70",13.90
715,:6/6_6,:6/6_6_0,0,5.00,"941.35,938.25 939.99,938.44 939.02,939.02 938.44,939.99 938.25,941.35",13.90
716,:6/6_7,:6/6_7_0,0,22.70,"941.35,934.95 934.61,934.95 930.00,934.95 925.39,934.95 918.65,934.95",13.90
717,:6/6_0,:6/6_0_0,0,5.00,"921.75,941.35 921.56,939.99 920.98,939.02 920.01,938.44 918.65,938.25",13.90
718,:6/6_1,:6/6_1_2,2,22.70,"928.35,941.35 928.35,934.61 928.35,930.00 928.35,925.39 928.35,918.65",13.90
719,:6/6_8,:6/6_8_0,0,20.97,"941.35,931.65 935.66,930.84 931.60,928.40 929.16,924.34 928.35,918.65",13.90
720,:6/6_9,:6/6_9_0,0,4.82,"941.35,931.65 940.11,930.83 939.70,930.00 940.11,929.17 941.35,928.35",13.90
721,:9/5_8,:9/5_8_0,0,20.97,"1391.35,781.65 1385.66,780.84 1381.60,778.40 1379.16,774.34 1378.35,768.65",13.90
722,:9/5_9,:9/5_9_0,0,4.82,"1391.35,781.65 1390.11,780.82 1389.70,780.00 1390.11,779.17 1391.35,778.35",13.90
723,:9/5_4,:9/5_4_0,0,7.47,"1378.35,791.35 1379.16,785.66 1380.05,784.18",13.90
724,:9/5_5,:9/5_5_0,0,2.41,"1378.35,791.35 1379.18,790.11 1380.00,789.70",13.90
725,:9/5_6,:9/5_6_0,0,5.00,"1391.35,788.25 1389.99,788.44 1389.03,789.02 1388.44,789.99 1388.25,791.35",13.90
726,:9/5_7,:9/5_7_0,0,22.70,"1391.35,784.95 1384.61,784.95 1380.00,784.95 1375.39,784.95 1368.65,784.95",13.90
727,:9/5_0,:9/5_0_0,0,5.00,"1371.75,791.35 1371.56,789.99 1370.97,789.02 1370.01,788.44 1368.65,788.25",13.90
728,:9/5_1,:9/5_1_2,2,22.70,"1378.35,791.35 1378.35,784.61 1378.35,780.00 1378.35,775.39 1378.35,768.65",13.90
729,:11/0_1,:11/0_1_2,2,22.70,"1678.35,41.35 1678.35,34.61 1678.35,30.00 1678.35,25.39 1678.35,18.65",13.90
730,:11/0_0,:11/0_0_0,0,5.00,"1671.75,41.35 1671.56,39.99 1670.97,39.02 1670.01,38.44 1668.65,38.25",13.90
731,:11/0_7,:11/0_7_0,0,22.70,"1691.35,34.95 1684.61,34.95 1680.00,34.95 1675.39,34.95 1668.65,34.95",13.90
732,:11/0_6,:11/0_6_0,0,5.00,"1691.35,38.25 1689.99,38.44 1689.03,39.02 1688.44,39.99 1688.25,41.35",13.90
733,11/6to12/6,11/6to12/6_2,2,127.30,"1691.35,928.35 1818.65,928.35",13.90
734,:11/0_4,:11/0_4_0,0,7.47,"1678.35,41.35 1679.16,35.66 1680.05,34.18",13.90
735,:11/0_9,:11/0_9_0,0,4.82,"1691.35,31.65 1690.11,30.82 1689.70,30.00 1690.11,29.18 1691.35,28.35",13.90
736,:11/0_8,:11/0_8_0,0,20.97,"1691.35,31.65 1685.66,30.84 1681.60,28.40 1679.16,24.34 1678.35,18.65",13.90
737,:14/7_20,:14/7_20_0,0,13.50,"2130.05,1084.18 2131.60,1081.60 2135.66,1079.16 2141.35,1078.35",13.90
738,:14/7_21,:14/7_21_0,0,2.41,"2130.00,1089.70 2130.83,1090.11 2131.65,1091.35",13.90
739,:14/7_22,:14/7_22_0,0,13.50,"2129.95,1075.82 2128.40,1078.40 2124.34,1080.84 2118.65,1081.65",13.90
740,:14/7_23,:14/7_23_0,0,2.41,"2130.00,1070.30 2129.17,1069.89 2128.35,1068.65",13.90
741,4/3to3/3,4/3to3/3_2,2,127.30,"618.65,481.65 491.35,481.65",13.90
742,:7/4_1,:7/4_1_2,2,22.70,"1078.35,641.35 1078.35,634.61 1078.35,630.00 1078.35,625.39 1078.35,618.65",13.90
743,:7/4_0,:7/4_0_0,0,5.00,"1071.75,641.35 1071.56,639.99 1070.97,639.02 1070.01,638.44 1068.65,638.25",13.90
744,:7/4_7,:7/4_7_0,0,22.70,"1091.35,634.95 1084.61,634.95 1080.00,634.95 1075.39,634.95 1068.65,634.95",13.90
745,:7/4_6,:7/4_6_0,0,5.00,"1091.35,638.25 1089.99,638.44 1089.03,639.02 1088.44,639.99 1088.25,641.35",13.90
746,:7/8_19,:7/8_19_0,0,4.82,"1068.65,1228.35 1069.89,1229.18 1070.30,1230.00 1069.89,1230.83 1068.65,1231.65",13.90
747,:7/4_4,:7/4_4_0,0,7.47,"1078.35,641.35 1079.16,635.66 1080.05,634.18",13.90
748,10/9to11/9,10/9to11/9_2,2,127.30,"1541.35,1378.35 1668.65,1378.35",13.90
749,:7/8_16,:7/8_16_0,0,5.00,"1068.65,1221.75 1070.01,1221.56 1070.97,1220.97 1071.56,1220.01 1071.75,1218.65",13.90
750,:7/8_15,:7/8_15_0,0,2.41,"1081.65,1218.65 1080.83,1219.89 1080.00,1220.30",13.90
751,:7/8_14,:7/8_14_0,0,7.47,"1081.65,1218.65 1080.84,1224.34 1079.95,1225.82",13.90
752,:7/8_11,:7/8_11_2,2,22.70,"1081.65,1218.65 1081.65,1225.39 1081.65,1230.00 1081.65,1234.61 1081.65,1241.35",13.90
753,:7/8_10,:7/8_10_0,0,5.00,"1088.25,1218.65 1088.44,1220.01 1089.03,1220.97 1089.99,1221.56 1091.35,1221.75",13.90
754,:15/0_22,:15/0_22_0,0,13.50,"2279.95,25.82 2278.40,28.40 2274.34,30.84 2268.65,31.65",13.90
755,bottom2to2/0,bottom2to2/0_2,2,18.65,"331.65,0.00 331.65,18.65",13.90
756,:15/0_23,:15/0_23_0,0,2.41,"2280.00,20.30 2279.17,19.89 2278.35,18.65",13.90
757,:right11_0,:right11_0_0,0,4.82,"2310.00,1678.35 2311.24,1679.18 2311.65,1680.00 2311.24,1680.83 2310.00,1681.65",13.90
758,:2/15_14,:2/15_14_0,0,7.47,"331.65,2268.65 330.84,2274.34 329.95,2275.82",13.90
759,11/9to10/9,11/9to10/9_2,2,127.30,"1668.65,1381.65 1541.35,1381.65",13.90
760,:9/0_20,:9/0_20_0,0,13.50,"1380.05,34.18 1381.60,31.60 1385.66,29.16 1391.35,28.35",13.90
761,:9/0_21,:9/0_21_0,0,2.41,"1380.00,39.70 1380.83,40.11 1381.65,41.35",13.90
762,:9/0_22,:9/0_22_0,0,13.50,"1379.95,25.82 1378.40,28.40 1374.34,30.84 1368.65,31.65",13.90
763,:9/0_23,:9/0_23_0,0,2.41,"1380.00,20.30 1379.18,19.89 1378.35,18.65",13.90
764,8/9to8/10,8/9to8/10_2,2,127.30,"1231.65,1391.35 1231.65,1518.65",13.90
765,11/13to10/13,11/13to10/13_2,2,127.30,"1668.65,1981.65 1541.35,1981.65",13.90
766,:13/11_18,:13/11_18_0,0,20.97,"1968.65,1678.35 1974.34,1679.16 1978.40,1681.60 1980.84,1685.66 1981.65,1691.35",13.90
767,:13/11_19,:13/11_19_0,0,4.82,"1968.65,1678.35 1969.89,1679.18 1970.30,1680.00 1969.89,1680.83 1968.65,1681.65",13.90
768,:13/11_10,:13/11_10_0,0,5.00,"1988.25,1668.65 1988.44,1670.01 1989.03,1670.97 1989.99,1671.56 1991.35,1671.75",13.90
769,:13/11_11,:13/11_11_2,2,22.70,"1981.65,1668.65 1981.65,1675.39 1981.65,1680.00 1981.65,1684.61 1981.65,1691.35",13.90
770,:2/3_22,:2/3_22_0,0,13.50,"329.95,475.82 328.40,478.40 324.34,480.84 318.65,481.65",13.90
771,:13/11_14,:13/11_14_0,0,7.47,"1981.65,1668.65 1980.84,1674.34 1979.95,1675.82",13.90
772,:13/11_15,:13/11_15_0,0,2.41,"1981.65,1668.65 1980.83,1669.89 1980.00,1670.30",13.90
773,:13/11_16,:13/11_16_0,0,5.00,"1968.65,1671.75 1970.01,1671.56 1970.97,1670.97 1971.56,1670.01 1971.75,1668.65",13.90
774,:13/11_17,:13/11_17_0,0,22.70,"1968.65,1675.05 1975.39,1675.05 1980.00,1675.05 1984.61,1675.05 1991.35,1675.05",13.90
775,6/0tobottom6,6/0tobottom6_2,2,18.65,"928.35,18.65 928.35,0.00",13.90
776,:2/12_8,:2/12_8_0,0,20.97,"341.35,1831.65 335.66,1830.84 331.60,1828.40 329.16,1824.34 328.35,1818.65",13.90
777,:2/12_9,:2/12_9_0,0,4.82,"341.35,1831.65 340.11,1830.83 339.70,1830.00 340.11,1829.17 341.35,1828.35",13.90
778,:2/12_4,:2/12_4_0,0,7.47,"328.35,1841.35 329.16,1835.66 330.05,1834.18",13.90
779,:2/12_5,:2/12_5_0,0,2.41,"328.35,1841.35 329.17,1840.11 330.00,1839.70",13.90
780,:2/12_6,:2/12_6_0,0,5.00,"341.35,1838.25 339.99,1838.44 339.02,1839.03 338.44,1839.99 338.25,1841.35",13.90
781,:2/12_7,:2/12_7_0,0,22.70,"341.35,1834.95 334.61,1834.95 330.00,1834.95 325.39,1834.95 318.65,1834.95",13.90
782,:2/12_0,:2/12_0_0,0,5.00,"321.75,1841.35 321.56,1839.99 320.98,1839.03 320.01,1838.44 318.65,1838.25",13.90
783,:2/12_1,:2/12_1_2,2,22.70,"328.35,1841.35 328.35,1834.61 328.35,1830.00 328.35,1825.39 328.35,1818.65",13.90
784,:6/15_19,:6/15_19_0,0,4.82,"918.65,2278.35 919.89,2279.17 920.30,2280.00 919.89,2280.83 918.65,2281.65",13.90
785,:6/15_18,:6/15_18_0,0,20.97,"918.65,2278.35 924.34,2279.16 928.40,2281.60 930.84,2285.66 931.65,2291.35",13.90
786,:6/15_17,:6/15_17_0,0,22.70,"918.65,2275.05 925.39,2275.05 930.00,2275.05 934.61,2275.05 941.35,2275.05",13.90
787,:6/15_16,:6/15_16_0,0,5.00,"918.65,2271.75 920.01,2271.56 920.98,2270.97 921.56,2270.01 921.75,2268.65",13.90
788,:6/15_15,:6/15_15_0,0,2.41,"931.65,2268.65 930.83,2269.89 930.00,2270.30",13.90
789,:6/15_14,:6/15_14_0,0,7.47,"931.65,2268.65 930.84,2274.34 929.95,2275.82",13.90
790,:14/9_22,:14/9_22_0,0,13.50,"2129.95,1375.82 2128.40,1378.40 2124.34,1380.84 2118.65,1381.65",13.90
791,:14/9_23,:14/9_23_0,0,2.41,"2130.00,1370.30 2129.17,1369.89 2128.35,1368.65",13.90
792,:14/9_20,:14/9_20_0,0,13.50,"2130.05,1384.18 2131.60,1381.60 2135.66,1379.16 2141.35,1378.35",13.90
793,:14/9_21,:14/9_21_0,0,2.41,"2130.00,1389.70 2130.83,1390.11 2131.65,1391.35",13.90
794,:9/6_22,:9/6_22_0,0,13.50,"1379.95,925.82 1378.40,928.40 1374.34,930.84 1368.65,931.65",13.90
795,:9/6_23,:9/6_23_0,0,2.41,"1380.00,920.30 1379.18,919.89 1378.35,918.65",13.90
796,:9/6_20,:9/6_20_0,0,13.50,"1380.05,934.18 1381.60,931.60 1385.66,929.16 1391.35,928.35",13.90
797,:9/6_21,:9/6_21_0,0,2.41,"1380.00,939.70 1380.83,940.11 1381.65,941.35",13.90
798,1/14to1/15,1/14to1/15_2,2,127.30,"181.65,2141.35 181.65,2268.65",13.90
799,:1/1_18,:1/1_18_0,0,20.97,"168.65,178.35 174.34,179.16 178.40,181.60 180.84,185.66 181.65,191.35",13.90
800,:1/1_19,:1/1_19_0,0,4.82,"168.65,178.35 169.89,179.17 170.30,180.00 169.89,180.82 168.65,181.65",13.90
801,1/14to1/13,1/14to1/13_2,2,127.30,"178.35,2118.65 178.35,1991.35",13.90
802,:1/1_10,:1/1_10_0,0,5.00,"188.25,168.65 188.44,170.01 189.03,170.97 189.99,171.56 191.35,171.75",13.90
803,:1/1_11,:1/1_11_2,2,22.70,"181.65,168.65 181.65,175.39 181.65,180.00 181.65,184.61 181.65,191.35",13.90
804,:1/1_16,:1/1_16_0,0,5.00,"168.65,171.75 170.01,171.56 170.97,170.97 171.56,170.01 171.75,168.65",13.90
805,:1/1_17,:1/1_17_0,0,22.70,"168.65,175.05 175.39,175.05 180.00,175.05 184.61,175.05 191.35,175.05",13.90
806,:1/1_14,:1/1_14_0,0,7.47,"181.65,168.65 180.84,174.34 179.95,175.82",13.90
807,:1/1_15,:1/1_15_0,0,2.41,"181.65,168.65 180.83,169.89 180.00,170.30",13.90
808,:15/8_11,:15/8_11_2,2,22.70,"2281.65,1218.65 2281.65,1225.39 2281.65,1230.00 2281.65,1234.61 2281.65,1241.35",13.90
809,:15/8_10,:15/8_10_0,0,5.00,"2288.25,1218.65 2288.44,1220.01 2289.03,1220.97 2289.99,1221.56 2291.35,1221.75",13.90
810,:15/8_17,:15/8_17_0,0,22.70,"2268.65,1225.05 2275.39,1225.05 2280.00,1225.05 2284.61,1225.05 2291.35,1225.05",13.90
811,:15/8_16,:15/8_16_0,0,5.00,"2268.65,1221.75 2270.01,1221.56 2270.97,1220.97 2271.56,1220.01 2271.75,1218.65",13.90
812,:15/8_15,:15/8_15_0,0,2.41,"2281.65,1218.65 2280.83,1219.89 2280.00,1220.30",13.90
813,:15/8_14,:15/8_14_0,0,7.47,"2281.65,1218.65 2280.84,1224.34 2279.95,1225.82",13.90
814,:15/8_19,:15/8_19_0,0,4.82,"2268.65,1228.35 2269.89,1229.18 2270.30,1230.00 2269.89,1230.83 2268.65,1231.65",13.90
815,:15/8_18,:15/8_18_0,0,20.97,"2268.65,1228.35 2274.34,1229.16 2278.40,1231.60 2280.84,1235.66 2281.65,1241.35",13.90
816,:9/12_1,:9/12_1_2,2,22.70,"1378.35,1841.35 1378.35,1834.61 1378.35,1830.00 1378.35,1825.39 1378.35,1818.65",13.90
817,:9/12_0,:9/12_0_0,0,5.00,"1371.75,1841.35 1371.56,1839.99 1370.97,1839.03 1370.01,1838.44 1368.65,1838.25",13.90
818,:9/12_5,:9/12_5_0,0,2.41,"1378.35,1841.35 1379.18,1840.11 1380.00,1839.70",13.90
819,:9/12_4,:9/12_4_0,0,7.47,"1378.35,1841.35 1379.16,1835.66 1380.05,1834.18",13.90
820,:9/12_7,:9/12_7_0,0,22.70,"1391.35,1834.95 1384.61,1834.95 1380.00,1834.95 1375.39,1834.95 1368.65,1834.95",13.90
821,:9/12_6,:9/12_6_0,0,5.00,"1391.35,1838.25 1389.99,1838.44 1389.03,1839.03 1388.44,1839.99 1388.25,1841.35",13.90
822,:9/12_9,:9/12_9_0,0,4.82,"1391.35,1831.65 1390.11,1830.83 1389.70,1830.00 1390.11,1829.17 1391.35,1828.35",13.90
823,:9/12_8,:9/12_8_0,0,20.97,"1391.35,1831.65 1385.66,1830.84 1381.60,1828.40 1379.16,1824.34 1378.35,1818.65",13.90
824,:bottom14_0,:bottom14_0_0,0,4.82,"2128.35,0.00 2129.17,-1.24 2130.00,-1.65 2130.83,-1.24 2131.65,0.00",13.90
825,6/8to7/8,6/8to7/8_2,2,127.30,"941.35,1228.35 1068.65,1228.35",13.90
826,:8/2_6,:8/2_6_0,0,5.00,"1241.35,338.25 1239.99,338.44 1239.03,339.02 1238.44,339.99 1238.25,341.35",13.90
827,:8/2_7,:8/2_7_0,0,22.70,"1241.35,334.95 1234.61,334.95 1230.00,334.95 1225.39,334.95 1218.65,334.95",13.90
828,:8/2_4,:8/2_4_0,0,7.47,"1228.35,341.35 1229.16,335.66 1230.05,334.18",13.90
829,:8/2_5,:8/2_5_0,0,2.41,"1228.35,341.35 1229.18,340.11 1230.00,339.70",13.90
830,:8/2_0,:8/2_0_0,0,5.00,"1221.75,341.35 1221.56,339.99 1220.97,339.02 1220.01,338.44 1218.65,338.25",13.90
831,:8/2_1,:8/2_1_2,2,22.70,"1228.35,341.35 1228.35,334.61 1228.35,330.00 1228.35,325.39 1228.35,318.65",13.90
832,:8/2_8,:8/2_8_0,0,20.97,"1241.35,331.65 1235.66,330.84 1231.60,328.40 1229.16,324.34 1228.35,318.65",13.90
833,:8/2_9,:8/2_9_0,0,4.82,"1241.35,331.65 1240.11,330.83 1239.70,330.00 1240.11,329.18 1241.35,328.35",13.90
834,12/3to12/4,12/3to12/4_2,2,127.30,"1831.65,491.35 1831.65,618.65",13.90
835,6/2to6/1,6/2to6/1_2,2,127.30,"928.35,318.65 928.35,191.35",13.90
836,0/15to1/15,0/15to1/15_2,2,127.30,"41.35,2278.35 168.65,2278.35",13.90
837,10/1to9/1,10/1to9/1_2,2,127.30,"1518.65,181.65 1391.35,181.65",13.90
838,15/13to14/13,15/13to14/13_2,2,127.30,"2268.65,1981.65 2141.35,1981.65",13.90
839,15/6toright6,15/6toright6_2,2,18.65,"2291.35,928.35 2310.00,928.35",13.90
840,10/14to10/13,10/14to10/13_2,2,127.30,"1528.35,2118.65 1528.35,1991.35",13.90
841,10/14to10/15,10/14to10/15_2,2,127.30,"1531.65,2141.35 1531.65,2268.65",13.90
842,0/1to0/0,0/1to0/0_2,2,127.30,"28.35,168.65 28.35,41.35",13.90
843,0/1to0/2,0/1to0/2_2,2,127.30,"31.65,191.35 31.65,318.65",13.90
844,:2/11_17,:2/11_17_0,0,22.70,"318.65,1675.05 325.39,1675.05 330.00,1675.05 334.61,1675.05 341.35,1675.05",13.90
845,:1/8_7,:1/8_7_0,0,22.70,"191.35,1234.95 184.61,1234.95 180.00,1234.95 175.39,1234.95 168.65,1234.95",13.90
846,:2/11_16,:2/11_16_0,0,5.00,"318.65,1671.75 320.01,1671.56 320.98,1670.97 321.56,1670.01 321.75,1668.65",13.90
847,:2/11_15,:2/11_15_0,0,2.41,"331.65,1668.65 330.83,1669.89 330.00,1670.30",13.90
848,13/13to14/13,13/13to14/13_2,2,127.30,"1991.35,1978.35 2118.65,1978.35",13.90
849,:2/11_14,:2/11_14_0,0,7.47,"331.65,1668.65 330.84,1674.34 329.95,1675.82",13.90
850,:13/0_19,:13/0_19_0,0,4.82,"1968.65,28.35 1969.89,29.17 1970.30,30.00 1969.89,30.82 1968.65,31.65",13.90
851,:13/0_18,:13/0_18_0,0,20.97,"1968.65,28.35 1974.34,29.16 1978.40,31.60 1980.84,35.66 1981.65,41.35",13.90
852,:13/0_15,:13/0_15_0,0,2.41,"1981.65,18.65 1980.83,19.89 1980.00,20.30",13.90
853,:13/0_14,:13/0_14_0,0,7.47,"1981.65,18.65 1980.84,24.34 1979.95,25.82",13.90
854,:13/0_17,:13/0_17_0,0,22.70,"1968.65,25.05 1975.39,25.05 1980.00,25.05 1984.61,25.05 1991.35,25.05",13.90
855,:13/0_16,:13/0_16_0,0,5.00,"1968.65,21.75 1970.01,21.56 1970.97,20.98 1971.56,20.01 1971.75,18.65",13.90
856,:13/0_11,:13/0_11_2,2,22.70,"1981.65,18.65 1981.65,25.39 1981.65,30.00 1981.65,34.61 1981.65,41.35",13.90
857,:13/0_10,:13/0_10_0,0,5.00,"1988.25,18.65 1988.44,20.01 1989.03,20.98 1989.99,21.56 1991.35,21.75",13.90
858,:15/3_5,:15/3_5_0,0,2.41,"2278.35,491.35 2279.17,490.11 2280.00,489.70",13.90
859,:15/3_6,:15/3_6_0,0,5.00,"2291.35,488.25 2289.99,488.44 2289.03,489.02 2288.44,489.99 2288.25,491.35",13.90
860,:13/1_15,:13/1_15_0,0,2.41,"1981.65,168.65 1980.83,169.89 1980.00,170.30",13.90
861,10/3to11/3,10/3to11/3_2,2,127.30,"1541.35,478.35 1668.65,478.35",13.90
862,:13/2_11,:13/2_11_2,2,22.70,"1981.65,318.65 1981.65,325.39 1981.65,330.00 1981.65,334.61 1981.65,341.35",13.90
863,:13/2_10,:13/2_10_0,0,5.00,"1988.25,318.65 1988.44,320.01 1989.03,320.98 1989.99,321.56 1991.35,321.75",13.90
864,:13/2_17,:13/2_17_0,0,22.70,"1968.65,325.05 1975.39,325.05 1980.00,325.05 1984.61,325.05 1991.35,325.05",13.90
865,:13/2_16,:13/2_16_0,0,5.00,"1968.65,321.75 1970.01,321.56 1970.97,320.98 1971.56,320.01 1971.75,318.65",13.90
866,:13/2_15,:13/2_15_0,0,2.41,"1981.65,318.65 1980.83,319.89 1980.00,320.30",13.90
867,:13/2_14,:13/2_14_0,0,7.47,"1981.65,318.65 1980.84,324.34 1979.95,325.82",13.90
868,1/8to0/8,1/8to0/8_2,2,127.30,"168.65,1231.65 41.35,1231.65",13.90
869,:13/2_19,:13/2_19_0,0,4.82,"1968.65,328.35 1969.89,329.17 1970.30,330.00 1969.89,330.82 1968.65,331.65",13.90
870,:13/2_18,:13/2_18_0,0,20.97,"1968.65,328.35 1974.34,329.16 1978.40,331.60 1980.84,335.66 1981.65,341.35",13.90
871,7/13to6/13,7/13to6/13_2,2,127.30,"1068.65,1981.65 941.35,1981.65",13.90
872,3/10to4/10,3/10to4/10_2,2,127.30,"491.35,1528.35 618.65,1528.35",13.90
873,:10/11_19,:10/11_19_0,0,4.82,"1518.65,1678.35 1519.89,1679.18 1520.30,1680.00 1519.89,1680.83 1518.65,1681.65",13.90
874,:10/11_18,:10/11_18_0,0,20.97,"1518.65,1678.35 1524.34,1679.16 1528.40,1681.60 1530.84,1685.66 1531.65,1691.35",13.90
875,:10/11_17,:10/11_17_0,0,22.70,"1518.65,1675.05 1525.39,1675.05 1530.00,1675.05 1534.61,1675.05 1541.35,1675.05",13.90
876,:10/11_16,:10/11_16_0,0,5.00,"1518.65,1671.75 1520.01,1671.56 1520.97,1670.97 1521.56,1670.01 1521.75,1668.65",13.90
877,:10/11_15,:10/11_15_0,0,2.41,"1531.65,1668.65 1530.82,1669.89 1530.00,1670.30",13.90
878,:10/11_14,:10/11_14_0,0,7.47,"1531.65,1668.65 1530.84,1674.34 1529.95,1675.82",13.90
879,:10/11_11,:10/11_11_2,2,22.70,"1531.65,1668.65 1531.65,1675.39 1531.65,1680.00 1531.65,1684.61 1531.65,1691.35",13.90
880,:10/11_10,:10/11_10_0,0,5.00,"1538.25,1668.65 1538.44,1670.01 1539.03,1670.97 1539.99,1671.56 1541.35,1671.75",13.90
881,:9/6_7,:9/6_7_0,0,22.70,"1391.35,934.95 1384.61,934.95 1380.00,934.95 1375.39,934.95 1368.65,934.95",13.90
882,:9/6_6,:9/6_6_0,0,5.00,"1391.35,938.25 1389.99,938.44 1389.03,939.02 1388.44,939.99 1388.25,941.35",13.90
883,:13/4_19,:13/4_19_0,0,4.82,"1968.65,628.35 1969.89,629.18 1970.30,630.00 1969.89,630.83 1968.65,631.65",13.90
884,:13/4_18,:13/4_18_0,0,20.97,"1968.65,628.35 1974.34,629.16 1978.40,631.60 1980.84,635.66 1981.65,641.35",13.90
885,:9/6_5,:9/6_5_0,0,2.41,"1378.35,941.35 1379.18,940.11 1380.00,939.70",13.90
886,:13/4_11,:13/4_11_2,2,22.70,"1981.65,618.65 1981.65,625.39 1981.65,630.00 1981.65,634.61 1981.65,641.35",13.90
887,:13/4_10,:13/4_10_0,0,5.00,"1988.25,618.65 1988.44,620.01 1989.03,620.98 1989.99,621.56 1991.35,621.75",13.90
888,:9/6_4,:9/6_4_0,0,7.47,"1378.35,941.35 1379.16,935.66 1380.05,934.18",13.90
889,:13/4_15,:13/4_15_0,0,2.41,"1981.65,618.65 1980.83,619.89 1980.00,620.30",13.90
890,:13/4_14,:13/4_14_0,0,7.47,"1981.65,618.65 1980.84,624.34 1979.95,625.82",13.90
891,:13/4_17,:13/4_17_0,0,22.70,"1968.65,625.05 1975.39,625.05 1980.00,625.05 1984.61,625.05 1991.35,625.05",13.90
892,:13/4_16,:13/4_16_0,0,5.00,"1968.65,621.75 1970.01,621.56 1970.97,620.98 1971.56,620.01 1971.75,618.65",13.90
893,7/13to8/13,7/13to8/13_2,2,127.30,"1091.35,1978.35 1218.65,1978.35",13.90
894,0/2toleft2,0/2toleft2_2,2,18.65,"18.65,331.65 0.00,331.65",13.90
895,:6/11_9,:6/11_9_0,0,4.82,"941.35,1681.65 940.11,1680.82 939.70,1680.00 940.11,1679.18 941.35,1678.35",13.90
